geneSymbol,ERR978108,ERR978109,ERR978110,ERR978111,ERR978113,ERR978115,ERR978116,ERR978117,ERR978190,ERR978192,ERR978195,ERR978215,ERR978219,ERR978220,ERR978222,ERR978224,ERR978118,ERR978120,ERR978121,ERR978142,ERR978144,ERR978151,ERR978107,ERR978193,ERR978112,ERR978212,ERR978217,ERR978143,ERR978147,ERR978221,ERR978148,ERR978223,ERR978149,ERR978225,ERR978183,ERR978184,ERR978185,ERR978186,ERR978187,ERR978188,ERR978191,ERR978194,ERR978213,ERR978216
SERPINB2,1.4266533601709934,1.816700042281724,1.8387347303831423,1.521444885148549,0.5872054595697159,2.0539328552260807,2.957483870851538,2.599880876372544,1.582192680782093,1.7859153085452024,1.6696793906315297,0.9405576474241708,-0.019151174444127124,1.688107065664276,0.8672841614790427,1.0982308258970612,2.3787985205802746,2.7858042053761958,2.6050920135724707,3.580341075666464,3.4163949446475237,3.717730799552646,1.7892424344578768,-0.6553040967999485,1.470244954496859,1.1760949107701348,-0.00339605612609956,3.8141009836094257,4.415417520284897,0.45623794672887497,3.6593852411865258,0.9080013095703854,3.4796089189763046,0.9321053431122952,1.337958172994262,0.0706158920083974,-1.142586528102483,-2.544396261288105,-0.7451254640027207,0.9596632992426587,1.7173192149572338,1.610314284534154,-0.05046239441524941,0.030131267373605282
IL23A,3.144478026476758,2.981862349819775,3.5603569969985682,3.468568872694563,2.8148063031866757,3.6006357712411607,3.5846611948646268,3.7573558434542917,1.6022578534678842,0.4757257788965095,1.589086083356484,0.49094475449549285,1.7615879776292516,2.100608750577341,1.7683332602163597,2.250857264217978,3.714568982099331,3.7659099928515536,3.658912693534733,3.5529887987501416,3.4373006583732693,3.67008504289992,3.279310402913651,1.886456093460291,3.136689466155683,0.8073767200013952,0.7554586950024386,3.1226216588586277,3.8989247889367697,1.5908434012779367,3.423394986657852,1.1305693790210583,3.8515047134944216,1.4501231427709718,1.2694074732140928,0.8763834997732488,1.2485319750977897,1.5504744938393162,0.3938088274475471,0.8037251494581604,0.9709062942212187,1.58731474502847,1.0422049674962757,1.517106198137396
ANKRD1,5.052349137253833,4.94584735067624,4.7674961868583825,5.018549825394446,5.122303173077261,5.1470053520426715,5.103528383317806,5.09821008600478,0.4110725294025037,-2.389432758415715,-0.08372181943589625,2.0638254840206365,2.585454968927663,2.4060858854264393,2.2833107038184046,2.427205277316094,5.123382984172838,5.241509982604212,4.948806412143275,6.443523110358946,6.5861951669214704,7.04034675193417,4.931062567217318,1.2826035996738712,5.067052444725191,1.9730167890449237,2.472566607449329,6.378897583238204,7.1007986383774995,2.073217133276117,7.181357862223936,2.068002623630137,7.109077301853806,2.657820741455923,0.28310927490452736,0.6339968318628338,1.3624388736766895,-0.20180150896093713,-0.1778402509877958,0.9359305249454034,-0.8124045705813278,0.4154002176582374,-0.2519450541519651,0.8826577864501899
CD83,3.7307603784747543,3.5383390884089247,3.640206179625979,3.6529051656650893,3.756083103051819,3.6425255450999856,3.6265464898303708,3.884583602833867,1.0649230649227812,1.975481808354583,-0.08254754077109211,2.160551979196312,2.2008938230122412,2.0674684125313476,2.1841047907234055,2.5708845281651103,3.3769660866296087,3.8821780662293084,3.7739928814793826,3.3525847789620467,3.675240989152163,4.024500734677307,3.2008136677173757,1.672752036140332,3.988206998567966,1.8271383263640069,1.1323279890580233,3.484532365581671,3.7634850536031133,2.4775358996505426,3.8039272764829173,1.8203858628631635,4.175041781547144,2.0961907395193182,1.7283131447246307,1.3748639414013204,0.266154996027736,0.6299511726846874,-0.1746314837259016,0.2870905360779237,0.7684843767835382,1.0499077556186127,2.2879412945093156,1.5143809412742324
FAM72D,2.8909329908065664,3.426103597487634,-2.5986009607151184,3.4043513520930944,4.199572178140986,3.239801241096593,2.8432220934016232,3.9295411533788367,-2.315347459407429,2.2876454413678347,-2.3807965992711893,1.4755880133539487,2.1449731306513744,1.5290271520446481,2.0367567835396536,2.272833343301401,2.885596126669089,3.6369716581462326,4.153835288833625,3.7187652912981064,3.393325063330983,3.8883311645524397,-1.5702898740950695,-2.3854360643901646,2.204663354285558,1.0844592573827618,-2.5714688404760797,3.3412344756988106,3.2141086203632048,2.539507032860554,2.5097895817284335,-2.5624242560625086,3.2655988750594633,-2.5426316157941757,2.929023927054008,2.401546518470987,-1.4862255317957178,-2.544396261288105,-2.5007681002146516,-2.5270369770641645,-2.374708355502605,2.1900585637216845,2.8829981566022798,-2.57443964928618
PRICKLE1,4.437421981525884,4.824056528680066,3.8620441056728665,4.525748127377473,4.715101156838992,3.0899712066203615,2.67674996839108,4.334611499597894,-2.3656662588457715,3.312428069928783,3.632581680140116,2.789647938274177,2.237488471244373,1.6218314832618044,1.9182744707578252,2.0273862465095407,3.019406723347927,1.7569022493046103,1.390639696292613,4.448284253280067,4.735597482446907,5.468800328326758,4.453178284110683,1.7670634132156606,3.905738905577262,3.681235062362909,3.3625565905034884,4.8698628235672805,4.978001912947297,3.4836554871496026,4.615941329394511,3.100178725992764,4.928562632345189,3.6624440407756955,0.635926369288054,-0.12305880335742195,-2.546703453196573,3.2586543617889245,2.672079606466653,2.9762181342664076,3.3258486607850553,-2.3830774844966314,3.180783939496714,1.7384524615791854
NME1-NME2,4.990715116299104,5.269946519982096,5.172294255677411,5.350432853819648,4.402908469560508,5.237194845218596,5.0603700639559595,5.273811609861981,3.6256239059328554,3.3408244902311033,3.976909099393704,4.744124685682801,4.307810270369831,3.8635331511623594,3.816778423215108,4.3998237510698655,5.660101220054332,4.788059471870792,4.62546431752385,6.1875496947467035,6.14210167435312,6.143068329528108,4.077940525327002,4.032734696281332,5.193920119452024,4.6864591527097,3.9585714428672714,6.2847808728993995,6.337609547229163,4.540758288839878,6.225123304514823,5.17578591287099,6.035326975207154,4.07338163567771,0.05639267745777799,2.7506701678879826,-2.539494749189981,3.01217783624042,2.798740995462515,2.9173391125191164,2.1912666217757875,3.5909540407921603,3.8759986112343743,4.3494840984954335
SLC16A6,5.653134265594413,5.59363244729796,5.259738362521267,5.258274475133182,5.54298688982886,5.025704358807084,4.725133630103153,4.788219184624353,3.0634803627428195,2.6873606881389263,2.8091772369337584,-0.13059053336503318,0.7285312997200721,0.706318826251489,0.05774378026489322,0.9480223255701299,4.927202093768755,4.464040224512753,4.191926523311552,2.864962017910992,2.077131995329264,3.258322588297145,5.236976888595869,2.9238670410054928,5.240443954254107,0.0619555116697207,0.5331308412864271,1.9845552329773535,1.879509150427081,1.7783380850159252,3.6126572881563317,0.0568976512925099,2.625861965904589,0.5147406118749402,3.0543929147123707,3.2373174785660956,3.134177205078966,3.2999000932663853,1.9186314670377642,2.699478278952361,2.7977724758130695,2.8074233629157628,0.41276123247834323,-0.8694000024465937
PADI3,5.700472618873793,5.470398763281976,5.763112958480579,5.7496120269363296,5.782818805245533,4.681451943101532,4.8426748210939525,4.735675385872181,2.644069310994967,3.509055137716174,2.795911022600382,-0.275588410299129,-0.2204154416537985,-0.24226210499907155,-0.25095482654510193,0.8978597918756944,4.863069544791492,5.009657375088817,4.909158897894336,2.462535466933816,3.033778557678026,2.550108888615571,5.6585042225836295,2.7097331130645506,5.668975921075983,-0.9842594706155825,0.23557055593864343,2.9208791786067616,2.4642693529764035,-0.2469680682891597,1.7977666381352158,0.5950721752465902,2.4475838688999194,-0.2281022518483445,3.2048209732664392,2.956237912560499,2.6650966562263156,3.184471969562064,3.333348676522549,3.626541727124286,2.801559264752558,2.629210656583349,-0.9888802127392531,-2.57456143348126
PLAU,10.682296431912222,10.774916912114799,10.731630045385055,10.714291608595655,10.668843524570349,10.226248489871661,10.33910271004219,10.30216804871008,8.95043040032596,8.859569865047444,8.849142942921013,6.822481904948271,6.933079215004441,6.862423647661013,6.960202116949944,6.94479668200397,10.290821898908064,10.315356953020974,10.221664557930092,9.27954443162097,9.24836018247594,9.664323945502192,10.732746954360602,8.99501275770132,10.720554748555939,6.89227321290034,6.924613308210472,9.30019309308743,9.650476618803518,6.631613897487594,9.58783792338794,7.019988193344689,9.602405201638238,6.873015889774469,8.656361026178127,8.593440769339077,8.500897106902617,8.634611519207558,8.567325076172896,8.51242192129332,8.847994463810739,8.87298658079732,6.768517738186476,6.681352598534276
HMGA2,6.966122490988067,6.520095690538487,6.610150308412625,6.830950616114467,6.957403842168377,8.103839497124833,7.84087845768449,7.87658187119296,5.469840809898385,5.442812267702807,6.25501268421814,2.992923151888077,3.047284811419271,2.581241321691844,2.5241685740104534,3.0603737580381476,7.9145287416302965,7.466072733821339,7.7544374730420085,4.514498324550564,4.349557051227477,5.484424176755906,6.320121516008159,5.45008535322741,6.722508613902121,2.1239661919177535,3.250712289186652,5.021672006154743,5.52162933128259,3.8078078853578887,5.287346934083491,4.012814658530715,5.1007728686698375,3.748701315941624,5.271238532169747,4.837425810081347,5.065394227107449,4.455149339773561,4.513263668888512,5.3696509238470025,5.560409005006851,4.738001176943831,3.0533271192369242,2.1150986353734127
NES,3.3787486211747684,3.1804941300639484,3.723755088499008,3.327403703912005,3.0848057725904754,3.6140335120950873,3.711987367264222,3.3357518458106115,1.688163998961633,1.2807612736781206,1.4946940638209039,-0.2755889162817675,-0.956226390345145,0.24245411354990068,0.5960793802699481,0.6085860703639765,3.278412331716821,3.333351827290235,3.386829454595188,0.8786237121195732,0.2283294063981701,1.328132376475905,3.481566126482858,1.4886911763751096,3.1176244011513035,0.600875707140913,-2.5714688404760797,1.8217087998640986,1.1208201474003745,-0.9824785137742069,1.106218322958882,-2.5624242560625086,1.4910497767619677,-0.9638304859196573,0.6459716757545942,0.9235770401639769,1.3624367475199843,1.1569347722836205,0.9597988682664987,0.646346171044046,2.3473398631925377,1.9777090060335052,-0.25194834546386813,-0.9912214351820329
TNS4,7.2742935271471945,7.469075670694963,7.604643615541263,7.396007882208344,7.194611701532804,7.504229968525604,7.225317494176386,7.262928539518254,5.005087633796491,5.024355177481418,5.146704892742267,1.5051615770562372,2.301165653327068,2.695308507455105,2.5246337455469683,2.1715560573138633,7.236396361047402,7.628082161977365,7.366511542645659,3.345269587943323,3.2243120388409805,2.0774831491389576,7.2520127497730265,5.106350110662246,7.426837701436736,0.8495617763149947,3.01379297771311,3.5931644761822845,1.5260422714399997,1.639668126102717,2.2796115723079686,2.0770819164609033,2.1807607587420663,2.06199925605015,4.5749245032000365,5.48005371030441,5.06692399898014,4.900144329175777,4.180844885755525,4.625314144756905,5.6955195576529665,5.327631723460874,1.7898064578784159,2.6502577505892178
SHROOM2,5.925863292873825,6.017706295289679,5.931046480764819,5.848169524695974,5.633905835306982,5.658682852208451,5.752422925855874,5.9556380453209306,4.143102464766884,4.30370803614759,4.17385688260095,-0.37019441001483233,0.5213114203715942,-1.1239879435972695,1.1610067424390202,-1.1202640923696354,5.865378237247633,5.98663554853816,5.748517312394096,1.9825070322704879,2.2767995603780262,1.4556482056058249,5.9253335346416005,4.316777169605019,5.813276156519151,-2.5697386178940618,1.1540075873159688,2.421420944189795,2.0601261511210534,0.8850582627455656,2.3816808112620165,1.3618299009650527,2.083338244892256,0.06527124918228591,3.1285044662002464,3.6913984882461413,3.6140945191129052,3.4774544022852347,3.2584519082310157,3.039737829510888,4.268624752056924,4.313566556467115,0.04175795450230764,0.39391026232813164
SLC2A3,6.825661221361596,6.307993248276282,6.884275594708472,6.657893923374756,6.909729169844851,7.1168072419167565,7.416436882562043,7.268706860054944,5.835014464111027,5.99287410723013,5.0978738951166935,-0.35949034143994946,1.1299599712752142,1.3022669405868292,0.2765428129765538,-1.49986762993979,7.0961165323437925,7.085266099886203,7.408924460649322,3.6537514216103015,3.5531038468432,3.006684748104059,6.991597984292124,5.875646324832064,6.626340230343742,1.0564727121528086,-0.0017656712298915577,3.2829180897095775,3.530541699953411,-0.017739411455935102,2.391133089507184,1.9719698062475395,2.584035563208099,-1.4820899526730897,4.776894130345201,4.862872072104587,4.172245141953305,4.1466098929833795,4.417504000910762,4.329607094960859,5.051055507265103,6.137871051735816,-2.573685886567817,1.5685230752283867
TTYH1,3.538169384594401,3.3270713177744904,4.0915431717014235,3.4093182910981303,2.777745961295358,1.9761016888473584,3.0301514713549427,2.643997309581451,2.379462740947169,0.5660863333360627,1.7141518773439806,-2.594202246337365,-1.8252350543280995,-1.8411209190077635,-1.8526747921477604,0.4646130398633345,2.9584300759957447,3.645424700143918,2.190621030948337,0.5004316238444062,1.3993316500083324,1.0399756061851475,2.4038509289632928,2.082716592340791,3.77721507479599,-2.5697386178940618,0.6442448402415607,1.902910945416796,1.0331979805300622,-1.8470420183775473,2.5655493553105155,-2.5624242560625086,0.4174577031035906,0.43341627845455183,1.7517962486262457,-0.15264583858990766,0.7268622998061952,-0.66187645426708,1.5480691742710564,0.5591821110474886,1.651362072486353,1.3841352623898826,-0.02490302152850409,-1.8640183509870396
ITGBL1,6.336121635923496,6.29033014615027,6.225638047225067,6.3995296044712315,6.370473127339194,5.929980903057443,5.456204681916891,6.027068198472836,3.3122618237250694,3.5479751294937247,2.9339783781858793,0.3742293038314533,2.154399491222485,2.2262346787306257,1.833341641516209,1.2956811649291222,5.642721342347199,5.830085822299416,6.111586873695026,4.486040843625143,4.683094088414065,4.588624150191582,6.266314942839368,2.225812820461147,6.215630531517917,2.044249077216647,1.6436251965292854,5.031338753934684,4.909868203781628,1.6449573082201272,4.89813152214921,2.2631301908225736,4.991063736824701,2.3131824081168406,3.4895343976588715,3.5652412308249186,3.078879250882512,3.203072401858577,3.5421258799214517,3.7603445865547918,2.924683350789836,2.7790836529427767,1.6607057058979438,1.9528999572808468
CAV1,8.833175596395026,8.68689701203145,8.892367800304307,8.805688953564623,8.811900483489806,7.7851050705774405,7.692260585838951,7.762181518842031,4.461144037996318,3.807911448313006,3.70135524304586,3.582187497384473,2.5221756912375195,3.6085238070436474,2.842217512272703,3.1828992093191157,7.91134459352733,7.89062598174519,8.04403787862838,7.056110526691499,7.3138758565177024,6.865875800277979,8.826142827325343,4.214833959999297,8.814823496865076,3.349115055861731,3.1257387978883573,7.24610963016085,6.69320535260907,3.3850813433838276,6.561581587026264,3.576220543596624,6.7720149120018895,3.848254171826028,4.460977384859748,4.46306514520388,4.443710612220477,5.085314830932691,4.6734670261038005,4.067345844805914,4.13468205817301,4.070900026380186,2.6263192107273094,3.7293023354276014
KRT81,3.362521662181577,3.480927403093434,3.329661375918053,3.208553391633662,3.073116159108451,4.30770577876018,4.680945532759751,4.490956398788995,1.3017951403605574,1.486869627305465,0.18985934103150992,-2.594202246337365,-2.5354306678128973,-2.5542843698365485,-2.5642736787932034,-2.551122892088278,4.470017488901286,4.1700926730720145,4.1466450211357175,1.7878213969434353,0.8691882179623868,1.780422884660729,3.423647625435454,1.9734421387747485,3.371698700059904,-0.2471914354361826,-2.5714688404760797,1.9929938794671045,2.026158495719645,0.02947746067143584,1.7886793979225817,-0.2906049617345716,2.2665475714552326,-2.5426316157941757,0.5143011279351635,0.27131766143458835,-2.546703453196573,0.2637866410317486,0.959795311363532,-2.5270369770641645,1.0537340530631947,1.8334869972669512,-2.573685886567817,-2.57456143348126
HES2,5.21907798619625,5.017915335348236,4.216623335884321,4.480008564145525,4.1688686928577106,5.040461013454826,4.593800109107109,4.0590086857305465,1.180256791873705,1.5357660431461015,0.8458934153958046,1.0286804410984756,0.36780050864622316,-0.015426773849698719,0.4722203615443888,1.3634911857395113,4.688672384702597,5.233118224860916,3.419111801652909,2.35956583724984,3.570515449071633,2.3294796902332835,3.8993300914855102,2.3501609517743383,5.320599425985692,0.8315262355055986,-0.25338790200986827,0.9892912926554718,3.8958281009294757,0.09822644835443174,3.4773289133576086,2.144863092114732,4.445284780291672,-0.6751649629145734,1.9813724955902727,2.531794734979416,3.154780855238268,2.614899529237638,3.819534203189803,3.3674572669504093,1.9375800132671006,2.8314477448412165,2.235833511222371,0.7693723763862078
TMEM265,5.565487808926426,5.477001410671537,5.510617341675276,5.6286234380035625,5.339602822199073,5.222761789940871,5.5456313747389325,5.569425588441236,5.224257900769406,5.348337587877939,5.003679548829921,-1.6103968518924046,1.044042294416839,-2.5542843698365485,1.4253269728860338,1.2640540698284057,6.047550389025266,5.69614262237537,5.206918622141697,5.0536744015400865,4.367830817356436,5.020859267365695,5.446254618911748,5.49950633438726,5.262778383201473,2.0293775747275262,2.6886185451845543,4.414888017046768,4.696809534770719,-2.560196630443964,4.630911824856167,-2.5624242560625086,4.362215910877839,1.8045232358295926,4.183349096714768,4.883273202012384,4.321439208263474,4.672987702130624,4.7390206717854495,4.695322679407488,5.324379949259884,5.637159934015573,-2.573685886567817,2.0916515409610215
GPR176,3.269670331708955,2.761803007059309,2.8484533669758214,2.644207640945314,3.539393243237958,2.145788428155915,2.131772838538531,1.5746148751643174,1.8853187640918494,1.356799582099549,0.9459165158927336,-1.1037504884702904,-2.5354306678128973,-2.5542843698365485,-0.543062266924479,0.680183242786517,1.840683522980923,2.4763186888232958,2.5574109325874965,1.5342103261465252,1.6788185814875325,1.1979209902026702,3.283684195443862,1.562197773658601,3.313342918102541,1.3285383174813234,-2.5714688404760797,1.0716687569805328,1.3762809112798662,-0.35772271547367845,1.142220070732962,-2.5624242560625086,1.3597013457808806,-2.5426316157941757,1.0479551757061478,0.5331768351545636,0.8125328584627641,2.0768037110221864,1.3762051235882606,2.374106829562627,0.09089424005137153,0.9789578703224053,-2.573685886567817,-2.57456143348126
HNRNPA1P33,4.219806876656703,4.03690643251631,4.355506636879723,4.031024562358152,3.8453140747971317,4.17275970178133,3.872878130485649,4.115841901576877,1.7693390414632095,2.3012855682815787,2.5558689417208287,-0.02689901422632774,0.4950721038712948,-0.052185584260147015,0.4572380616804746,0.8873162770594291,3.7436091856809566,4.083668996219567,4.561461955823744,1.893283847302196,2.465451838031339,3.2065884233172643,4.1032809364788685,2.599507743963469,3.7755940546494124,-2.5697386178940618,-0.6238765551512467,2.147136466969674,3.4936309899368365,0.6859108147612445,2.5727442701044594,-0.8329192652476978,3.1962755447229343,-0.083859201461403507,1.7716853432924469,2.8024468326671363,2.0677183076643653,1.7471373614498398,2.529237644946063,2.9435313572273927,1.2154787492752053,2.3287122932345765,-0.05741986942817742,-0.09146152457792706
CST6,4.41256834314504,4.364776137021713,4.602972457682374,4.536080016284794,3.887989444436652,5.3127620841358425,5.6416087544968105,5.740065767522873,3.3805967087620554,3.9180312305145018,3.889746472444249,-0.2755877696495314,0.2645167797837222,-0.9775730301270201,0.23385284281456772,0.24638346406232273,5.748540347983552,5.278823253714811,5.8480452829684975,3.9876591604364893,4.018823645197883,4.454015160861455,4.310214702833871,3.308023209993686,4.500315223634004,-2.5697386178940618,0.5981257733957607,3.803918470082161,4.579488638125468,0.23783668668920072,4.438423747113986,-0.2516764220195401,4.7337621974779935,-0.22810101883571474,3.35956280236556,3.2457621010842055,2.8819171337831473,3.237911639588096,3.281818334410902,2.7621557933708782,4.13069833967092,3.6066797836035356,0.23346730693288445,0.5931980439565613
SOCS2,4.8636665612776495,3.7073926433749826,4.572220376027537,4.3656213923745115,3.8295042484014417,3.935664144594307,3.7156969987535757,4.173417813734941,3.1586612204150293,3.2523762533642078,2.9992197849777598,0.21282223859877508,0.576851836251193,-2.5542843698365485,0.23707330489022424,-1.2070755558608328,3.403599493643615,4.316761955949346,4.013053379264731,2.4611539774027626,2.6157643726278077,5.348435018388578,4.324370093927459,2.083306870942292,4.261630371163922,-1.7121854955966045,-1.2206667696152418,1.6809505006953054,5.011153387722482,-2.560196630443964,5.273630364888558,1.1285744981016426,5.49108303254238,-1.1571035242711563,2.6431863532096376,2.894322319961884,2.413462388159443,2.362030932042398,3.00436034583261,2.2854501742193287,3.0219057999775103,4.03181498398564,0.23669067680479797,-2.57456143348126
MT2A,5.908366277420312,5.926439394208496,6.150143456291687,5.9127187498700176,5.876110072468567,6.781020317888484,6.853824745352258,6.966122789580846,5.686130691731711,6.044599139898601,5.888550891518933,0.8610741854738125,1.8862925442931469,1.2319219905314327,1.6345922817601963,-0.7522761029309648,7.168881644686916,6.950237509116161,7.067714611791275,4.295799904524624,4.399563180245108,5.011796506180922,5.806333001944666,5.961552815940573,5.8055718102604255,0.8900103981357936,0.9280627607820604,4.466928527860903,4.586051580611622,2.2605222127146134,5.079828974154992,1.633394265504828,5.164515195352616,1.6576699047866303,6.177600909169894,6.476645643471519,6.297219965255555,6.464724392145319,6.396616556827237,6.20067314964341,5.809567938115655,5.9428294464749065,1.1805936619164805,0.8432848553495162
BTBD11,5.856308838205082,5.8733432528219645,5.2276237310199045,6.0821946795275705,5.392624295456415,6.112509447020906,5.886065015879792,5.9530122526406455,5.459518673478015,5.767175892484561,5.700627174522443,0.3246953392118119,1.735250362260086,1.228635883652029,2.733571984836832,1.2326304189356476,5.540592508038828,6.006764260368573,6.099245238215908,4.012523782945567,4.302942524633733,5.264882565354934,5.582829404415794,5.803215708977867,5.750774773597486,0.5187620235909123,0.4789068486918114,4.241416848726309,5.847055700842158,2.890583860520927,5.497727664013163,1.8592473258852127,5.794047110263633,0.8244140063263461,4.545579561503372,5.753436857867657,5.156237400073452,4.9942262947681035,5.063532337541298,5.6538664257121685,5.318646783270119,5.644163457125291,2.231779351689013,2.5777268323568485
